"Experiment","Date","Cage.ID","Location","Tag","Fullness","Digestion","Contents.Weight","Prey.Taxa","LH.Stage","Count","Taxa Weight","Comments","Taxa","Mesh","tlc"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","small","RH26 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Cladocera","undetermined",3,NA,NA,"Cladocera","small","RH26 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD59",3,5,0.0012,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","small","RD59 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF56",2,5,0.001,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","small","RF56 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF56",2,5,0.001,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","small","RF56 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RC55",4,5,0.002,"Acanthocyclops sp.","copepodid",1,NA,NA,"Cyclopoid","small","RC55 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD59",3,5,0.0012,"Diaptomidae","adult",1,NA,NA,"Calanoid","small","RD59 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Cyclopoida","copepodid",14,NA,NA,"Cyclopoid","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Bosmina sp.","undetermined",12,NA,NA,"Cladocera","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Chydorus sp.","undetermined",14,NA,NA,"Cladocera","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD51",4,3,0.0048,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","small","RD51 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Eurytemora affinis","copepodid",6,NA,NA,"Calanoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Diaptomidae","adult",2,NA,NA,"Calanoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Sinocalanus doerrii","adult",1,NA,NA,"Calanoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RC55",4,5,0.002,"Daphnia sp.","undetermined",8,NA,NA,"Cladocera","small","RC55 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Bosmina sp.","undetermined",7,NA,NA,"Cladocera","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Simocephalus sp.","undetermined",4,NA,NA,"Cladocera","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF56",2,5,0.001,"Diaptomidae","adult",1,NA,NA,"Calanoid","small","RF56 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD59",3,5,0.0012,"Ostracoda","undetermined",1,NA,NA,"Ostracod","small","RD59 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Bosmina sp.","undetermined",2,NA,NA,"Cladocera","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF92",3,5,0.002,"Daphnia sp.","undetermined",11,NA,NA,"Cladocera","small","RF92 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF92",3,5,0.002,"Ceriodaphnia sp.","undetermined",2,NA,NA,"Cladocera","small","RF92 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF92",3,5,0.002,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","small","RF92 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH57",5,3,0.0125,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","small","RH57 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Eurytemora affinis","copepodid",4,NA,NA,"Calanoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Daphnia sp.","undetermined",17,NA,NA,"Cladocera","small","RH26 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","small","RH26 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD59",3,5,0.0012,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RD59 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Diacyclops thomasi","undetermined",11,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD59",3,5,0.0012,"Chydoridae","undetermined",1,NA,NA,"Cladocera","small","RD59 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Chydorus sp.","undetermined",10,NA,NA,"Cladocera","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Diaptomidae","adult",2,NA,NA,"Calanoid","small","RH26 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","small","RH26 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH26",4,5,0.0047,"Insecta","undetermined",1,NA,NA,"Other","small","RH26 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Cyclopoida","copepodid",2,NA,NA,"Cyclopoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Bosmina sp.","undetermined",8,NA,NA,"Cladocera","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Chydorus sp.","undetermined",19,NA,NA,"Cladocera","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF92",3,5,0.002,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","RF92 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF92",3,5,0.002,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","small","RF92 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RA20",1,0,0,"empty",NA,0,NA,NA,"empty","small","RA20 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Diacyclops thomasi","undetermined",11,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD59",3,5,0.0012,"Chydorus sp.","undetermined",2,NA,NA,"Cladocera","small","RD59 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Bosmina sp.","undetermined",18,NA,NA,"Cladocera","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Cyclopoida","copepodid",9,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD51",4,3,0.0048,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RD51 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Acanthocyclops sp.","copepodid",51,NA,NA,"Cyclopoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Eurytemora affinis","adult",5,NA,NA,"Calanoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RC55",4,5,0.002,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","small","RC55 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RC55",4,5,0.002,"Eurytemora affinis","adult",1,NA,NA,"Calanoid","small","RC55 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RC55",4,5,0.002,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","small","RC55 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Acanthocyclops sp.","adult",1,NA,"~30% of diet was plant detritus","Cyclopoid","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Acanthocyclops sp.","adult",49,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Acanthocyclops sp.","copepodid",4,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Harpacticoida","adult",2,NA,NA,"Harpacticoid","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Ceriodaphnia sp.","undetermined",6,NA,NA,"Cladocera","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Simocephalus sp.","undetermined",7,NA,NA,"Cladocera","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Ostracoda","undetermined",1,NA,NA,"Ostracod","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Daphnia sp.","undetermined",12,NA,NA,"Cladocera","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF56",2,5,0.001,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","small","RF56 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","small","RH85 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Cladocera","undetermined",2,NA,NA,"Cladocera","small","RH85 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Diaptomidae","adult",1,NA,"Hesperodiaptomus franciscanus male","Calanoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Chydorus sp.","undetermined",16,NA,NA,"Cladocera","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid","small","RG46 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","small","RG46 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Acanthocyclops sp.","copepodid",34,NA,NA,"Cyclopoid","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Acanthocyclops sp.","adult",4,NA,NA,"Cyclopoid","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Acanthocyclops sp.","copepodid",34,NA,NA,"Cyclopoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Calanoida","copepodid",3,NA,NA,"Calanoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Diaptomidae","adult",1,NA,"Hesperodiaptomus franciscanus male","Calanoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Calanoida","copepodid",2,NA,NA,"Calanoid","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Acanthocyclops sp.","copepodid",26,NA,NA,"Cyclopoid","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Cyclopoida","copepodid",6,NA,NA,"Cyclopoid","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Daphnia sp.","undetermined",9,NA,NA,"Cladocera","small","RG46 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Cyclopoida","undetermined",2,NA,NA,"Cyclopoid","small","RG46 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Acanthocyclops sp.","copepodid",49,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Acanthocyclops sp.","adult",4,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Cyclopoida","copepodid",9,NA,NA,"Cyclopoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RD51",4,3,0.0048,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","small","RD51 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Acanthocyclops sp.","copepodid",46,NA,NA,"Cyclopoid","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Diacyclops thomasi","undetermined",4,NA,NA,"Cyclopoid","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Chydorus sp.","undetermined",16,NA,NA,"Cladocera","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Bosmina sp.","undetermined",7,NA,NA,"Cladocera","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Simocephalus sp.","undetermined",4,NA,NA,"Cladocera","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Eucyclops sp.","undetermined",3,NA,NA,"Cyclopoid","small","RH85 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF56",2,5,0.001,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","small","RF56 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RF56",2,5,0.001,"Acanthocyclops sp.","adult",2,NA,NA,"Cyclopoid","small","RF56 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Acanthocyclops sp.","adult",7,NA,NA,"Cyclopoid","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Chironomidae","larva",1,NA,NA,"Diptera","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RH85",4,5,0.0035,"Tropocyclops sp.","undetermined",1,NA,NA,"Cyclopoid","small","RH85 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Chydoridae","undetermined",1,NA,NA,"Cladocera","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Acanthocyclops sp.","adult",10,NA,NA,"Cyclopoid","small","RG46 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Ceriodaphnia sp.","undetermined",3,NA,NA,"Cladocera","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Chironomidae","larva",1,NA,NA,"Diptera","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Cladocera","undetermined",6,NA,NA,"Cladocera","small","RG46 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Acanthocyclops sp.","copepodid",29,NA,NA,"Cyclopoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Acanthocyclops sp.","adult",12,NA,NA,"Cyclopoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Calanoida","copepodid",3,NA,NA,"Calanoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Eucyclops sp.","undetermined",3,NA,NA,"Cyclopoid","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Eurytemora affinis","adult",1,NA,NA,"Calanoid","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Chydorus sp.","undetermined",13,NA,NA,"Cladocera","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Bosmina sp.","undetermined",16,NA,NA,"Cladocera","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO19",4,5,0.003,"Insecta","adult",2,NA,NA,"Other","small","OO19 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Acanthocyclops sp.","copepodid",29,NA,NA,"Cyclopoid","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Diacyclops thomasi","undetermined",7,NA,NA,"Cyclopoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RH18",3,5,0.0015,"Eurytemora affinis","copepodid",4,NA,NA,"Calanoid","small","RH18 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RL96",3,5,9e-04,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","small","RL96 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Bosmina sp.","undetermined",3,NA,NA,"Cladocera","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Eucyclops sp.","undetermined",4,NA,NA,"Cyclopoid","small","RG46 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Scapholeberis sp.","undetermined",1,NA,NA,"Cladocera","small","RG46 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Chironomidae","larva",1,NA,NA,"Diptera","small","RG46 RV.Winter E"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RG46",4,5,0.0045,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","small","RG46 RV.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Simocephalus sp.","undetermined",5,NA,NA,"Cladocera","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Chydorus sp.","undetermined",20,NA,NA,"Cladocera","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Chironomidae","larva",1,NA,NA,"Diptera","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Eurytemora affinis","adult",1,NA,NA,"Calanoid","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Leydigia sp.","undetermined",1,NA,NA,"Cladocera","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RI67",3,5,9e-04,"Cyclopoida","copepodid",10,NA,NA,"Cyclopoid","small","RI67 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","OO66",4,5,0.0022,"Cyclopoida","copepodid",9,NA,NA,"Cyclopoid","small","OO66 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Bosmina sp.","undetermined",5,NA,NA,"Cladocera","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RK73",3,4,0.0014,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RK73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RK73",3,4,0.0014,"Fish","eggs",3,NA,NA,"Other","large","RK73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Eucyclops sp.","undetermined",4,NA,NA,"Cyclopoid","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RK73",3,4,0.0014,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RK73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Cyclopoida","copepodid",17,NA,NA,"Cyclopoid","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Acanthocyclops sp.","copepodid",67,NA,NA,"Cyclopoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","large","RB51 DWSC.Winter F"
