Location,Date,Method,TowDistance,SetTime,FlowMeterStart,FlowMeterEnd,Rotations,MeshSize,RingSize,TotalVolume,SubsampledVolume,Taxon,Count,nSubsamples,TaxonomicGrouping,BiomassIndex,TotalBiomass,RingSize_m,distance,volumesampled,samplecount,ind_m3,samplebiomass,bio_m3,radius,Taxa
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Daphnia,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Diaphanosoma,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Disparalona,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Eurycercus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Graptoleberis,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Ilyocryptus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Kurzia,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Leydigia,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Macrothrix,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Moina,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Monospilus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Picripleuroxus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Pleuroxus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Pseudochydorus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Scaphloberis,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Sida,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Simocephalus,0,NA,Cladocera,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Cladocera
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Harpacticoids,0,NA,Harpacticoid,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Harpacticoid
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Americorophium,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Annelid,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Baby Clam,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Baby snail,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Clam,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Corophium spp.,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Cumacean,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Fish,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Fish eggs,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Gammarus spp.,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Insect larvae,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Isopod,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Larval Fish,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Mysids,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Shrimp,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
DWSC,2019-03-25,Tow,NA,2,994830,995972,1142,50,50,91,2.2,Snail,0,NA,Macrozoo,NA,0,0.5,30.6889966889967,6.025770409012092,0,0,0,0,100,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,1.2,Rotifers,132,1,Microzoo,0.12,15.84,0.15,"NA",2.39153740754523,9460,3955.614480523691,1135.2,474.67373766284294,0.075,Microzoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,1.2,Barnacles,0,NA,Microzoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Microzoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,1.2,Copepod nauplii,174,1,Microzoo,0.1,17.4,0.15,"NA",2.39153740754523,12470,5214.219087963047,1247,521.4219087963047,0.075,Microzoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,1.2,Ostracods,1,1,Microzoo,0.6,0.6,0.15,"NA",2.39153740754523,71.66666666666667,29.96677636760372,43,17.98006582056223,0.075,Microzoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Acanthocyclops vernalis adult,4,1,Cyclopoid,3.36,13.44,0.15,"NA",2.39153740754523,28.666666666666668,11.986710547041488,96.32000000000001,40.275347438059406,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Acanthocyclops sp.,0,NA,Cyclopoid,0,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Cyclopoid adult,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Cyclopoid copepodid,60,1,Cyclopoid,1.68,100.8,0.15,"NA",2.39153740754523,430,179.8006582056223,722.4,302.0651057854455,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Diacyclops thomasi,2,1,Cyclopoid,3.36,6.72,0.15,"NA",2.39153740754523,14.333333333333334,5.993355273520744,48.160000000000004,20.137673719029703,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Eucyclops,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Limnoithona spp.,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Limnoithona tetraspina,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Macrocyclops albidus,1,1,Cyclopoid,3.36,3.36,0.15,"NA",2.39153740754523,7.166666666666667,2.996677636760372,24.080000000000002,10.068836859514851,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Mesocyclops edax,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Microcyclops rubellus,1,1,Cyclopoid,3.36,3.36,0.15,"NA",2.39153740754523,7.166666666666667,2.996677636760372,24.080000000000002,10.068836859514851,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Monospilus,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Oithona copepodid,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Oithona davisae,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Oithona similis,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Oithona spp.,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Paracyclops spp.,0,NA,Cyclopoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cyclopoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Acartia copepodid,0,NA,Calanoid,1.301,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Acartia spp.,0,NA,Calanoid,0,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Acartiella copepodid,0,NA,Calanoid,1.162,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Acartiella sinensis,0,NA,Calanoid,2.666,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Calanoid copepodid,8,1,Calanoid,1.5,12,0.15,"NA",2.39153740754523,57.333333333333336,23.973421094082976,86,35.96013164112446,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Diaptomus copepodid,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Diaptomus spp.,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Eurytemora affinis adult,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Osphranticum copepodid,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Osphranticum labronectum,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Pseudodiaptomus forbesi adult,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Sinocalanus doerrii adult,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Tortanus copepodid,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Tortanus spp.,0,NA,Calanoid,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Calanoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Alona,2,1,Cladocera,0.6,1.2,0.15,"NA",2.39153740754523,14.333333333333334,5.993355273520744,8.6,3.5960131641124464,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Alonella,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Bosmina,23,1,Cladocera,0.6,13.8,0.15,"NA",2.39153740754523,164.83333333333334,68.92358564548856,98.9,41.354151387293136,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Camptocercus,4,1,Cladocera,0.6,2.4,0.15,"NA",2.39153740754523,28.666666666666668,11.986710547041488,17.2,7.192026328224893,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Ceriodaphnia,25,1,Cladocera,1.4,35,0.15,"NA",2.39153740754523,179.16666666666669,74.9169409190093,250.83333333333334,104.88371728661302,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Chydorus,22,1,Cladocera,0.6,13.2,0.15,"NA",2.39153740754523,157.66666666666669,65.92690800872819,94.6,39.55614480523691,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Daphnia,13,1,Cladocera,4,52,0.15,"NA",2.39153740754523,93.16666666666667,38.95680927788484,372.6666666666667,155.82723711153935,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Diaphanosoma,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Disparalona,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Eurycercus,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Graptoleberis,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Ilyocryptus,1,1,Cladocera,0.6,0.6,0.15,"NA",2.39153740754523,7.166666666666667,2.996677636760372,4.3,1.7980065820562232,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Kurzia,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Macrothrix,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Moina,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Monospilus,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Picripleuroxus,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Pleuroxus,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Scaphloberis,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Sida,0,NA,Cladocera,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Simocephalus,1,1,Cladocera,1,1,0.15,"NA",2.39153740754523,7.166666666666667,2.996677636760372,7.166666666666667,2.996677636760372,0.075,Cladocera
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Harpacticoids,2,1,Harpacticoid,1,2,0.15,"NA",2.39153740754523,14.333333333333334,5.993355273520744,14.333333333333334,5.993355273520744,0.075,Harpacticoid
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Americorophium,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Annelid,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Baby Clam,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Baby snail,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Clam,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Corophium spp.,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Cumacean,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Fish,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Fish eggs,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Gammarus spp.,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Insect larvae,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Isopod,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Larval Fish,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Mysids,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Shrimp,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-01-23,Throw,5,NA,NA,NA,NA,50,15,86,12,Snail,0,NA,Macrozoo,NA,0,0.15,"NA",2.39153740754523,0,0,0,0,0.075,Macrozoo
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,1,Rotifers,257,1,Microzoo,0.12,30.84,0.15,"NA",3.0983957546029335,19275,6220.961273706023,2313,746.5153528447228,0.075,Microzoo
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,1,Barnacles,0,NA,Microzoo,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Microzoo
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,1,Copepod nauplii,45,1,Microzoo,0.1,4.5,0.15,"NA",3.0983957546029335,3375,1089.2733747734283,337.5,108.92733747734282,0.075,Microzoo
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,1,Ostracods,0,NA,Microzoo,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Microzoo
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Acanthocyclops vernalis adult,2,1,Cyclopoid,3.36,6.72,0.15,"NA",3.0983957546029335,10,3.2274766659953427,33.6,10.844321597744353,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Acanthocyclops vernalis copepodid,0,NA,Cyclopoid,1.68,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Cyclopoid adult,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Cyclopoid copepodid,17,1,Cyclopoid,1.68,28.56,0.15,"NA",3.0983957546029335,85,27.433551660960415,142.79999999999998,46.08836679041349,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Diacyclops thomasi,2,1,Cyclopoid,3.36,6.72,0.15,"NA",3.0983957546029335,10,3.2274766659953427,33.6,10.844321597744353,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Eucyclops elegans,1,1,Cyclopoid,3.36,3.36,0.15,"NA",3.0983957546029335,5,1.6137383329976713,16.8,5.422160798872176,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Limnoithona spp.,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Limnoithona tetraspina,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Macrocyclops albidus,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Mesocyclops edax,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Microcyclops rubellus,1,1,Cyclopoid,3.36,3.36,0.15,"NA",3.0983957546029335,5,1.6137383329976713,16.8,5.422160798872176,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Monospilus,0,NA,Cladocera,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cladocera
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Oithona copepodid,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
RV,2019-02-19,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Oithona davisae,0,NA,Cyclopoid,NA,0,0.15,"NA",3.0983957546029335,0,0,0,0,0.075,Cyclopoid
