Location,Date,Method,TowDistance,SetTime,FlowMeterStart,FlowMeterEnd,Rotations,MeshSize,RingSize,TotalVolume,SubsampledVolume,Taxon,Count,nSubsamples,TaxonomicGrouping,BiomassIndex,TotalBiomass
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Osphranticum copepodid,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Osphranticum labronectum,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Pseudodiaptomus forbesi adult,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Sinocalanus doerrii adult ,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Sinocalanus doerrii copepodid,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Skistodiaptomus pallidus,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Tortanus copepodid,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Tortanus spp. ,0,,Calanoid,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Alona,7,1,Cladocera,0.6,4.2
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Alonella,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Bosmina,47,1,Cladocera,0.6,28.2
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Camptocercus,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Ceriodaphnia,32,1,Cladocera,1.4,44.8
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Chydorus,37,1,Cladocera,0.6,22.2
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Daphnia,32,1,Cladocera,4,128
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Diaphanosoma ,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Disparalona,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Eurycercus,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Graptoleberis,1,1,Cladocera,0.6,0.6
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Ilyocryptus,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Kurzia,5,1,Cladocera,0.6,3
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Leydigia,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Macrothrix,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Moina,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Monospilus,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Picripleuroxus,1,1,Cladocera,0.6,0.6
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Pleuroxus,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Pseudochydorus,1,1,Cladocera,0.6,0.6
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Scaphloberis,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Sida,0,,Cladocera,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Simocephalus,18,1,Cladocera,1,18
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Harpacticoids,2,1,Harpacticoid,1,2
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Americorophium,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Annelid,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Baby Clam,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Baby snail,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Clam,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Corophium spp.,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Cumacean,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Fish,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Fish eggs,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Gammarus spp.,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Insect larvae,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Isopod,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Larval Fish,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Mysids,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Shrimp ,0,,Macrozoo,,0
RV,2/19/2019,Throw,6.5,NA,NA,NA,NA,50,15,75,15,Snail,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1,Rotifers,159,1,Microzoo,0.12,19.08
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1,Barnacles ,0,,Microzoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1,Copepod nauplii ,171,1,Microzoo,0.1,17.1
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1,Ostracods,1,1,Microzoo,0.6,0.6
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Acanthocyclops vernalis adult,0,,Cyclopoid,3.36,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Cyclopoid adult,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Cyclopoid copepodid,13,1,Cyclopoid,1.68,21.84
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Diacyclops thomasi,1,1,Cyclopoid,3.36,3.36
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Ectocyclops phaleratus,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Eucyclops sp.,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Limnoithona copepodid,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Limnoithona sinensis,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Limnoithona spp.,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Limnoithona tetraspina,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Macrocyclops albidus,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Mesocyclops edax,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Microcyclops rubellus,2,1,Cyclopoid,3.36,6.72
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Monospilus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Oithona copepodid,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Oithona davisae,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Oithona similis,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Oithona spp. ,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Paracyclops chiltoni,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Paracyclops sp.,0,,Cyclopoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Acartia copepodid,0,,Calanoid,1.301,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Acartia spp.,0,,Calanoid,0,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Acartiella copepodid,0,,Calanoid,1.162,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Acartiella sinensis ,0,,Calanoid,2.666,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Calanoid copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Diaptomus copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Diaptomus spp.,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Eurytemora affinis adult,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Eurytemora affinis copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Osphranticum copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Osphranticum labronectum,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Pseudodiaptomus forbesi adult,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Sinocalanus doerrii adult ,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Sinocalanus doerrii copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Skistodiaptomus pallidus,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Tortanus copepodid,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Tortanus spp. ,0,,Calanoid,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Alona,1,1,Cladocera,0.6,0.6
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Alonella,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Bosmina ,3,1,Cladocera,0.6,1.8
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Camptocercus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Ceriodaphnia,3,1,Cladocera,1.4,4.2
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Chydorus,6,1,Cladocera,0.6,3.6
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Daphnia,4,1,Cladocera,4,16
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Diaphanosoma,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Disparalona,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Eurycercus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Graptoleberis,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Ilyocryptus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Kurzia,1,1,Cladocera,0.6,0.6
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Leydigia,2,1,Cladocera,0.6,1.2
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Macrothrix,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Moina,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Monospilus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Picripleuroxus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Pleuroxus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Pseudochydorus,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Scaphloberis,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Sida,0,,Cladocera,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Simocephalus,2,1,Cladocera,1,2
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Harpacticoids,1,1,Harpacticoid,1,1
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Americorophium,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Annelid,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Baby Clam,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Baby snail,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Clam,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Corophium spp.,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Cumacean,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Fish,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Fish eggs,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Gammarus spp.,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Insect larvae,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Isopod,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Larval Fish,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Mysids,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Shrimp ,0,,Macrozoo,,0
RV,2/22/2019,Tow,NA,2,982647,982894,247,50,50,111,1.5,Snail,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,2.5,Rotifers,177,1,Microzoo,0.12,21.24
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,2.5,Barnacles ,0,,Microzoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,2.5,Copepod nauplii ,135,1,Microzoo,0.1,13.5
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,2.5,Ostracods,5,1,Microzoo,0.6,3
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Acanthocyclops vernalis adult,0,,Cyclopoid,3.36,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Cyclopoid copepodid,33,1,Cyclopoid,1.68,55.44
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Diacyclops thomasi,1,1,Cyclopoid,3.36,3.36
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Eucyclops elegans,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Limnoithona copepodid,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Limnoithona tetraspina,13,1,Cyclopoid,0.133,1.729
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Mesocyclops edax,1,1,Cyclopoid,3.36,3.36
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Microcyclops rubellus,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Monospilus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Oithona copepodid,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Oithona davisae,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Oithona similis,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Oithona spp. ,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Paracyclops,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Paracyclops poppei,0,,Cyclopoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Acartia spp.,0,,Calanoid,0,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Calanoid copepodid,68,1,Calanoid,1.5,102
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Diaptomus copepodid,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Diaptomus spp.,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Eurytemora affinis adult,1,1,Calanoid,3.068,3.068
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Hesperodiaptomus franciscanus,1,1,Calanoid,3,3
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Osphranticum copepodid,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Osphranticum labronectum,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pseudodiaptomus forbesi adult,1,1,Calanoid,2.662,2.662
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Sinocalanus doerrii adult ,15,1,Calanoid,3.413,51.195
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Tortanus copepodid,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Tortanus spp. ,0,,Calanoid,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Alona,2,1,Cladocera,0.6,1.2
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Alonella,2,1,Cladocera,0.6,1.2
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Bosmina,33,1,Cladocera,0.6,19.8
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Camptocercus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Ceriodaphnia,10,1,Cladocera,1.4,14
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Chydorus,8,1,Cladocera,0.6,4.8
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Daphnia,10,1,Cladocera,4,40
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Diaphanosoma,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Disparalona,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Dunhevedia,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Eurycercus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Graptoleberis,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Ilyocryptus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Kurzia,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Leydigia,1,1,Cladocera,0.6,0.6
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Macrothrix,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Moina,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Monospilus,1,1,Cladocera,0.6,0.6
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Picripleuroxus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pleuroxus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Pseudochydorus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Scaphloberis,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Sida,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Simocephalus,0,,Cladocera,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Harpacticoids,2,1,Harpacticoid,1,2
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Americorophium,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Annelid,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Baby Clam,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Baby snail,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Clam,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Corophium spp.,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Cumacean,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Fish,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Fish eggs,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Gammarus spp.,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Insect larvae,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Isopod,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Larval Fish,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Mysids,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Shrimp ,0,,Macrozoo,,0
DWSC,2/28/2019,Tow,NA,2,985100,985386,286,50,50,71,12.5,Snail,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,0.5,Rotifers,191,1,Microzoo,0.12,22.92
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,0.5,Barnacles ,0,,Microzoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,0.5,Copepod nauplii ,116,1,Microzoo,0.1,11.6
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,0.5,Ostracods,0,,Microzoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acanthocyclops vernalis adult,2,1,Cyclopoid,3.36,6.72
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Cyclopoid copepodid,83,1,Cyclopoid,1.68,139.44
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diacyclops thomasi,2,1,Cyclopoid,3.36,6.72
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eucyclops spp.,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona copepodid,0,,Cyclopoid,,0
